 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        6.369410    1.167759   -0.656071
    2          6             0        5.956155    0.750757   -1.912074
    3          6             0        4.795931    0.011588   -2.047865
    4          6             0        4.051683   -0.333692   -0.927009
    5          6             0        4.465391    0.084605    0.330647
    6          6             0        5.620579    0.844916    0.460078
    7         16             0        3.585760   -0.348210    1.811271
    8          6             0        1.904340   -0.192729    1.263213
    9          6             0        0.975659    0.340728    2.148008
   10          6             0       -0.356267    0.426059    1.794397
   11          6             0       -0.782924   -0.004276    0.539642
   12          6             0       -2.212425    0.063473    0.166076
   13          6             0       -2.957385   -1.121622    0.064243
   14          6             0       -2.393757   -2.399617    0.320352
   15          6             0       -3.141835   -3.532667    0.216838
   16          6             0       -4.503608   -3.463880   -0.145248
   17          6             0       -5.086153   -2.258029   -0.385627
   18          6             0       -4.342904   -1.053195   -0.284999
   19          6             0       -4.931814    0.187138   -0.510627
   20          6             0       -4.201725    1.367348   -0.409843
   21          6             0       -4.799618    2.633594   -0.640348
   22          6             0       -4.071194    3.779593   -0.553909
   23          6             0       -2.697346    3.723101   -0.237880
   24          6             0       -2.087849    2.527978   -0.004705
   25          6             0       -2.813464    1.309106   -0.070019
   26          6             0        0.154002   -0.510385   -0.352510
   27          6             0        1.489830   -0.614988    0.007195
   28         16             0        2.608760   -1.341982   -1.165257
   29          1             0        7.273333    1.746378   -0.543970
   30          1             0        6.535174    1.001718   -2.787460
   31          1             0        4.459999   -0.320757   -3.018375
   32          1             0        5.927423    1.161340    1.445520
   33          1             0        1.310569    0.666963    3.120945
   34          1             0       -1.075582    0.822226    2.495218
   35          1             0       -1.353596   -2.460776    0.605221
   36          1             0       -2.697119   -4.497285    0.414871
   37          1             0       -5.075944   -4.376867   -0.223323
   38          1             0       -6.130496   -2.192208   -0.656382
   39          1             0       -5.980536    0.234857   -0.769567
   40          1             0       -5.850923    2.663428   -0.889695
   41          1             0       -4.533303    4.740011   -0.730989
   42          1             0       -2.131062    4.641843   -0.185079
   43          1             0       -1.034081    2.491672    0.230329
   44          1             0       -0.153676   -0.842672   -1.332883
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --     9.1801                21.6634                40.3518
 Red. masses --    12.1637                17.1636                12.5887
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.4879                 0.4314                 0.0546
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
  40   1    -0.04  -0.02   0.01    -0.00   0.00   0.03     0.01  -0.01  -0.09
  41   1    -0.07  -0.00  -0.00     0.04  -0.01  -0.13    -0.01   0.00  -0.06
  42   1    -0.06   0.04  -0.03     0.05  -0.02  -0.17    -0.04   0.02   0.06
  43   1    -0.02   0.06  -0.03     0.02  -0.01  -0.06    -0.03   0.03   0.09
  44   1     0.00   0.02  -0.01    -0.01   0.02   0.03     0.02   0.10  -0.04
                      7                      8                      9
                        a                      a                      a 
 Frequencies --   108.2182               122.6517               146.1574
 Red. masses --    10.1190                12.8415                15.6154
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0896                 0.4411                 0.7218
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.07  -0.10  -0.01     0.08  -0.19  -0.11    -0.13  -0.05   0.05
   2   6    -0.10   0.12  -0.03    -0.16   0.08  -0.12    -0.07  -0.10   0.05
   3   6    -0.13   0.18  -0.01    -0.24   0.19  -0.04    -0.08  -0.06   0.02
   4   6    -0.03   0.05   0.01    -0.08   0.08   0.02    -0.14  -0.01  -0.01
   5   6     0.06  -0.06   0.02     0.03  -0.01   0.02    -0.17  -0.01   0.00
   6   6     0.14  -0.18   0.02     0.17  -0.21  -0.05    -0.18  -0.00   0.03
   7  16     0.02   0.01   0.03     0.04   0.26   0.12    -0.23   0.02   0.05
   8   6     0.03   0.08  -0.01    -0.02  -0.07   0.11    -0.10   0.08   0.00
   9   6     0.03   0.18  -0.07    -0.10  -0.26   0.14    -0.07   0.15  -0.01
  10   6     0.03   0.14  -0.06    -0.09  -0.24   0.08    -0.07   0.13  -0.01
  11   6     0.00  -0.01  -0.01     0.00  -0.00  -0.04    -0.02   0.02   0.02
  12   6     0.00  -0.03  -0.01     0.04   0.03  -0.15     0.04  -0.04  -0.06
  13   6     0.01  -0.04  -0.10     0.05   0.02  -0.14     0.10  -0.06  -0.09
  14   6     0.04  -0.07  -0.31     0.06   0.04  -0.09     0.16  -0.03  -0.11
  15   6    -0.02  -0.04  -0.18     0.05   0.04   0.06     0.17  -0.05   0.02
  16   6    -0.11   0.01   0.18     0.03   0.02   0.13     0.13  -0.05   0.17
  17   6    -0.11   0.02   0.27     0.04   0.00   0.01     0.11  -0.07   0.09
  18   6    -0.03  -0.01   0.05     0.04   0.01  -0.10     0.10  -0.05  -0.06
  19   6     0.01  -0.01  -0.04     0.02   0.00  -0.08     0.12  -0.03  -0.07
  20   6     0.03  -0.02  -0.10     0.01   0.01  -0.08     0.11  -0.02  -0.07
  21   6     0.07  -0.04  -0.29    -0.05   0.02   0.11     0.17   0.03   0.07
  22   6     0.04  -0.02  -0.15    -0.07   0.03   0.16     0.23  -0.00   0.18
  23   6    -0.05  -0.00   0.22    -0.02   0.03  -0.05     0.25  -0.06   0.08
  24   6    -0.07   0.00   0.30     0.03   0.02  -0.21     0.20  -0.10  -0.06
  25   6    -0.01  -0.02   0.08     0.03   0.02  -0.18     0.10  -0.04  -0.08
  26   6     0.00  -0.07   0.03     0.06   0.08  -0.02    -0.06   0.03   0.01
  27   6     0.01  -0.02   0.02     0.02   0.00   0.08    -0.07   0.06   0.00
  28  16     0.03  -0.06   0.08     0.00  -0.07   0.18    -0.32   0.19  -0.18
  29   1     0.04  -0.06  -0.00     0.06  -0.10  -0.04    -0.04  -0.01   0.02
  30   1    -0.05   0.07  -0.01    -0.08   0.05  -0.05    -0.00  -0.04   0.02
  31   1    -0.07   0.09  -0.01    -0.12   0.09  -0.01    -0.02  -0.02   0.00
  32   1     0.07  -0.09   0.01     0.10  -0.10  -0.02    -0.06   0.01   0.01
  33   1     0.01   0.08  -0.03    -0.05  -0.11   0.06    -0.01   0.06  -0.01
  34   1     0.01   0.06  -0.03    -0.04  -0.11   0.03    -0.03   0.05  -0.01
  35   1     0.03  -0.03  -0.15     0.02   0.02  -0.04     0.06   0.00  -0.06
  36   1     0.00  -0.02  -0.10     0.02   0.02   0.04     0.06  -0.01   0.00
  37   1    -0.05   0.01   0.10     0.00   0.01   0.07     0.03  -0.01   0.09
  38   1    -0.05   0.02   0.14     0.01  -0.01   0.01     0.02  -0.03   0.05
  39   1     0.00  -0.00  -0.01    -0.00  -0.00   0.00     0.03  -0.01  -0.01
  40   1     0.04  -0.02  -0.15    -0.02   0.01   0.07     0.05   0.04   0.03
  41   1     0.02  -0.01  -0.08    -0.03   0.01   0.10     0.07   0.01   0.09
  42   1    -0.02   0.00   0.12    -0.01   0.01  -0.02     0.08  -0.02   0.03
  43   1    -0.03   0.01   0.15     0.02   0.00  -0.10     0.06  -0.05  -0.04
  44   1     0.00  -0.04   0.02     0.04   0.05  -0.02    -0.02   0.01   0.01
                     10                     11                     12
                        a                      a                      a 
 Frequencies --   169.3585               181.5032               204.0260
 Red. masses --    16.5490                12.3544                19.7793
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1879                 2.4435                 1.8538
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.03  -0.09   0.10     0.07  -0.06   0.04     0.15  -0.17  -0.01
   2   6    -0.02   0.06   0.07     0.11  -0.10   0.04     0.16  -0.18  -0.01
   3   6    -0.05   0.11   0.01    -0.00   0.08  -0.00    -0.07   0.19  -0.07
   4   6    -0.06   0.03  -0.02    -0.10   0.17  -0.03    -0.12   0.32  -0.07
   5   6    -0.08   0.02  -0.00    -0.10   0.16  -0.03    -0.13   0.32  -0.07
   6   6    -0.03  -0.08   0.06    -0.07   0.12  -0.01    -0.06   0.20  -0.03
   7  16    -0.26   0.35  -0.03     0.09   0.05   0.02    -0.07  -0.35  -0.29
   8   6    -0.11  -0.08  -0.15    -0.00  -0.27   0.09    -0.08   0.04   0.02
   9   6    -0.10  -0.12  -0.12     0.04  -0.10   0.03    -0.06   0.04   0.03
  10   6    -0.08  -0.12  -0.12     0.06   0.11  -0.01    -0.06   0.01   0.00
  11   6    -0.01  -0.06  -0.15     0.00  -0.09   0.08    -0.03   0.03  -0.01
  12   6    -0.02   0.03  -0.00     0.03   0.05  -0.00    -0.03  -0.01  -0.00
  13   6    -0.01   0.04   0.12     0.04   0.05  -0.05    -0.02  -0.01   0.02
  14   6     0.07   0.09   0.19     0.05   0.05  -0.07     0.01   0.00   0.02
  15   6     0.17   0.04   0.06     0.04   0.05  -0.03     0.04  -0.01  -0.01
  16   6     0.22  -0.02  -0.12     0.02   0.04   0.06     0.03  -0.02  -0.00
  17   6     0.11  -0.04  -0.01     0.02   0.04   0.05     0.01  -0.03   0.02
  18   6    -0.01   0.02   0.13     0.03   0.03  -0.03    -0.02  -0.01   0.01
  19   6    -0.01   0.03   0.15     0.03   0.03  -0.03    -0.01  -0.01  -0.01
  20   6    -0.00   0.04   0.11     0.02   0.03  -0.03    -0.01  -0.00  -0.02
  21   6     0.08   0.05  -0.06    -0.06  -0.00  -0.00     0.03   0.02  -0.01
  22   6     0.13   0.03  -0.13    -0.12   0.04   0.01     0.06   0.00   0.03
  23   6     0.08   0.04   0.08    -0.10   0.08  -0.04     0.06  -0.02   0.03
  24   6     0.02   0.03   0.19    -0.04   0.10  -0.06     0.03  -0.04  -0.01
  25   6    -0.01   0.05   0.11     0.02   0.06  -0.03    -0.01  -0.01  -0.02
  26   6    -0.05  -0.12  -0.16    -0.07  -0.49   0.23    -0.04   0.08  -0.05
  27   6    -0.06  -0.14  -0.15    -0.04  -0.40   0.15    -0.06   0.06   0.01
  28  16     0.10  -0.26  -0.08    -0.03   0.10  -0.21     0.17  -0.11   0.41
  29   1     0.03  -0.06   0.04     0.04  -0.05   0.02     0.10  -0.13   0.01
  30   1    -0.01   0.03   0.03     0.07  -0.08   0.02     0.10  -0.13   0.01
  31   1    -0.01   0.05  -0.00     0.01   0.02  -0.00    -0.02   0.05  -0.02
  32   1    -0.01  -0.04   0.03    -0.03   0.04  -0.00    -0.02   0.06  -0.01
  33   1    -0.02  -0.04  -0.04     0.02   0.01  -0.01    -0.02   0.00   0.01
  34   1    -0.03  -0.04  -0.04     0.04   0.12  -0.03    -0.02  -0.01  -0.00
  35   1     0.01   0.05   0.09     0.01   0.01  -0.03     0.00   0.01   0.01
  36   1     0.06   0.02   0.02     0.02   0.01  -0.01     0.02  -0.00  -0.01
  37   1     0.09  -0.02  -0.09     0.00   0.01   0.04     0.01  -0.01  -0.01
  38   1     0.03  -0.04  -0.02     0.00   0.01   0.03     0.00  -0.02   0.01
  39   1     0.00   0.01   0.03     0.01   0.01  -0.00    -0.00  -0.00  -0.00
  40   1     0.03   0.02  -0.05    -0.02  -0.02   0.01     0.01   0.02  -0.01
  41   1     0.05   0.01  -0.09    -0.05   0.01   0.02     0.02   0.00   0.02
  42   1     0.02   0.01   0.04    -0.04   0.03  -0.02     0.02  -0.01   0.02
  43   1    -0.00   0.00   0.09    -0.01   0.04  -0.03     0.01  -0.02  -0.00
  44   1    -0.02  -0.04  -0.04    -0.03  -0.18   0.08    -0.01   0.03  -0.01
                     13                     14                     15
                        a                      a                      a 
 Frequencies --   211.9053               245.1833               256.5135
 Red. masses --    10.4023                15.5551                12.6698
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0167                 0.6360                 0.9536
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.01   0.02  -0.01    -0.04  -0.06  -0.17     0.04   0.15  -0.12
   2   6    -0.01   0.02  -0.01    -0.09  -0.17  -0.12     0.02   0.10  -0.10
   3   6     0.01  -0.02   0.00    -0.17  -0.04   0.05     0.14  -0.11  -0.00
   4   6     0.02  -0.02   0.01    -0.06   0.09   0.15     0.18  -0.06   0.04
   5   6     0.02  -0.02   0.01    -0.00   0.08   0.14     0.21  -0.07   0.03
   6   6     0.02  -0.01  -0.00     0.01   0.10  -0.07     0.22  -0.04  -0.05
   7  16     0.02   0.01   0.02     0.13  -0.17   0.32    -0.00  -0.14  -0.09
   8   6     0.01  -0.00   0.01     0.04  -0.09   0.13    -0.08   0.03   0.04
   9   6     0.00  -0.01   0.00    -0.07  -0.02  -0.03    -0.13  -0.01   0.02
  10   6     0.00  -0.00   0.00    -0.02   0.06  -0.24    -0.13  -0.01  -0.02
  11   6    -0.00  -0.00   0.00     0.05   0.01  -0.25    -0.15  -0.09   0.01
  12   6    -0.01   0.00  -0.00     0.04  -0.03  -0.22    -0.15   0.02  -0.04
  13   6    -0.08   0.03   0.28     0.01  -0.02  -0.07    -0.16   0.06  -0.08
  14   6    -0.07   0.03   0.25    -0.03  -0.01   0.08     0.04   0.16  -0.03
  15   6     0.06  -0.01  -0.23    -0.04  -0.00   0.12     0.21   0.06   0.04
  16   6     0.06  -0.02  -0.22     0.02  -0.02  -0.13     0.20  -0.05   0.07
  17   6    -0.07   0.01   0.26     0.01  -0.02  -0.07     0.02  -0.13   0.02
  18   6    -0.08   0.02   0.27    -0.03  -0.00   0.08    -0.17   0.00  -0.07
  19   6    -0.01   0.00  -0.03    -0.07   0.01   0.25    -0.18   0.03  -0.05
  20   6     0.06  -0.02  -0.30    -0.03  -0.00   0.08    -0.16   0.04  -0.03
  21   6     0.05  -0.01  -0.24     0.03  -0.00  -0.08     0.01   0.14   0.01
  22   6    -0.06   0.02   0.24     0.06  -0.02  -0.11     0.14   0.07   0.02
  23   6    -0.05   0.02   0.23    -0.00  -0.01   0.14     0.14  -0.02   0.02
  24   6     0.05  -0.02  -0.25    -0.01  -0.02   0.08    -0.02  -0.09   0.02
  25   6     0.06  -0.02  -0.30     0.01  -0.02  -0.07    -0.15   0.00  -0.01
  26   6     0.00  -0.01   0.01     0.14   0.01  -0.12    -0.13  -0.23   0.10
  27   6     0.00  -0.00   0.01     0.09  -0.00   0.08    -0.10  -0.05   0.08
  28  16    -0.01   0.02  -0.02    -0.02   0.30  -0.06     0.06   0.20   0.15
  29   1    -0.01   0.01  -0.00    -0.00  -0.03  -0.08    -0.02   0.09  -0.06
  30   1    -0.01   0.01  -0.00    -0.03  -0.09  -0.05    -0.03   0.06  -0.04
  31   1     0.00  -0.01   0.00    -0.09  -0.03   0.04     0.03  -0.06   0.01
  32   1     0.01  -0.00  -0.00     0.04   0.06  -0.04     0.09  -0.02  -0.02
  33   1     0.00  -0.00   0.00    -0.06  -0.00   0.00    -0.05   0.01   0.01
  34   1     0.00   0.00   0.00    -0.02   0.04  -0.10    -0.04   0.02  -0.01
  35   1    -0.03   0.01   0.10    -0.02   0.00   0.05     0.01   0.10  -0.01
  36   1     0.04  -0.01  -0.16    -0.02   0.00   0.08     0.09   0.04   0.02
  37   1     0.04  -0.01  -0.15     0.02  -0.01  -0.08     0.08  -0.03   0.04
  38   1    -0.03   0.00   0.11     0.01  -0.01  -0.05    -0.00  -0.10   0.01
  39   1    -0.00   0.00  -0.01    -0.03   0.01   0.12    -0.05   0.01  -0.01
  40   1     0.02  -0.00  -0.10     0.02   0.00  -0.05     0.00   0.09  -0.00
  41   1    -0.04   0.01   0.16     0.03  -0.01  -0.08     0.07   0.03   0.01
  42   1    -0.04   0.01   0.15    -0.01  -0.00   0.09     0.06  -0.02   0.01
  43   1     0.02  -0.01  -0.10    -0.01  -0.01   0.05    -0.01  -0.07   0.01
  44   1     0.00  -0.01   0.00     0.09   0.00  -0.05    -0.03  -0.10   0.04
                     16                     17                     18
                        a                      a                      a 
 Frequencies --   285.6366               300.9083               322.9036
 Red. masses --    11.8530                15.5874                10.8527
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2954                 1.1493                 0.5529
 Raman Activ --     0.0000                 0.0000                 0.0000
