 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -5.676471   -0.000128    0.000091
    2          6             0       -4.981863   -0.000152   -1.198320
    3          6             0       -3.597989   -0.000038   -1.199593
    4          6             0       -2.893977    0.000099    0.000002
    5          6             0       -1.411357    0.000113   -0.000036
    6          6             0       -0.715047   -1.215285   -0.000043
    7          6             0       -1.392381   -2.463536   -0.000024
    8          6             0       -0.705243   -3.638231   -0.000024
    9          6             0        0.705111   -3.638257   -0.000051
   10          6             0        1.392292   -2.463587   -0.000067
   11          6             0        0.715004   -1.215311   -0.000056
   12          6             0        1.411357    0.000062   -0.000053
   13          6             0        2.893979    0.000004   -0.000021
   14          6             0        3.597914   -0.000159    1.199619
   15          6             0        4.981789   -0.000291    1.198435
   16          6             0        5.676472   -0.000258    0.000068
   17          6             0        4.981865   -0.000079   -1.198343
   18          6             0        3.597990    0.000054   -1.199616
   19          6             0        0.715048    1.215458   -0.000052
   20          6             0        1.392382    2.463709   -0.000045
   21          6             0        0.705242    3.638404   -0.000036
   22          6             0       -0.705112    3.638429   -0.000037
   23          6             0       -1.392294    2.463759   -0.000044
   24          6             0       -0.715006    1.215484   -0.000046
   25          6             0       -3.597913    0.000146    1.199642
   26          6             0       -4.981788    0.000031    1.198457
   27          1             0       -6.756917   -0.000236    0.000125
   28          1             0       -5.519695   -0.000270   -2.135667
   29          1             0       -3.053329   -0.000069   -2.133395
   30          1             0       -2.472827   -2.460811   -0.000007
   31          1             0       -1.234093   -4.580518   -0.000006
   32          1             0        1.233926   -4.580563   -0.000058
   33          1             0        2.472739   -2.460901   -0.000088
   34          1             0        3.053192   -0.000192    2.133384
   35          1             0        5.519561   -0.000425    2.135816
   36          1             0        6.756918   -0.000376    0.000103
   37          1             0        5.519697   -0.000053   -2.135689
   38          1             0        3.053329    0.000181   -2.133418
   39          1             0        2.472829    2.460981   -0.000047
   40          1             0        1.234089    4.580693   -0.000027
   41          1             0       -1.233925    4.580738   -0.000032
   42          1             0       -2.472742    2.461069   -0.000047
   43          1             0       -3.053193    0.000256    2.133408
   44          1             0       -5.519560    0.000054    2.135839
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -8.6023                 8.6873                25.4547
 Red. masses --     9.9098                 9.7190                10.7777
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 0.0050
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
 IR Inten    --     0.0000                 0.0000                 0.0001
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00   0.00  -0.00     0.00  -0.00   0.00     0.24   0.00  -0.00
   2   6    -0.00   0.30  -0.00     0.00  -0.30   0.00     0.14  -0.00  -0.06
   3   6     0.00  -0.30   0.00    -0.00   0.30  -0.00     0.12  -0.00  -0.07
   4   6    -0.00  -0.00   0.00     0.00   0.00  -0.00    -0.06   0.00  -0.00
   5   6    -0.00   0.00   0.00     0.00  -0.00  -0.00    -0.17   0.00   0.00
   6   6    -0.00  -0.00  -0.02    -0.00  -0.00   0.01    -0.27  -0.06   0.00
   7   6    -0.00  -0.00   0.02     0.00  -0.00   0.00    -0.12  -0.18  -0.00
   8   6     0.00  -0.00  -0.01     0.00  -0.00  -0.00     0.08  -0.09   0.00
   9   6     0.00   0.00  -0.01     0.00  -0.00   0.00     0.08   0.09   0.00
  10   6    -0.00   0.00   0.02    -0.00  -0.00  -0.00    -0.12   0.18  -0.00
  11   6    -0.00   0.00  -0.02    -0.00  -0.00  -0.01    -0.27   0.06   0.00
  12   6    -0.00   0.00   0.00    -0.00   0.00   0.00    -0.17  -0.00   0.00
  13   6    -0.00   0.00  -0.00    -0.00   0.00  -0.00    -0.06  -0.00  -0.00
  14   6     0.00   0.30   0.00     0.00   0.30   0.00     0.12   0.00  -0.07
  15   6    -0.00  -0.30  -0.00    -0.00  -0.30  -0.00     0.14   0.00  -0.06
  16   6     0.00   0.00   0.00    -0.00   0.00  -0.00     0.24  -0.00   0.00
  17   6     0.00   0.30   0.00     0.00   0.30   0.00     0.14  -0.00   0.06
  18   6    -0.00  -0.30  -0.00    -0.00  -0.30  -0.00     0.12   0.00   0.07
  19   6    -0.00  -0.00   0.02    -0.00   0.00   0.01    -0.27  -0.06   0.00
  20   6    -0.00  -0.00  -0.02    -0.00   0.00   0.00    -0.12  -0.18  -0.00
  21   6     0.00  -0.00   0.01     0.00   0.00  -0.00     0.08  -0.09   0.00
  22   6     0.00   0.00   0.01    -0.00   0.00   0.00     0.08   0.09   0.00
  23   6    -0.00   0.00  -0.02    -0.00   0.00  -0.00    -0.12   0.18  -0.00
  24   6    -0.00   0.00   0.02    -0.00   0.00  -0.01    -0.27   0.06   0.00
  25   6    -0.00   0.30  -0.00     0.00  -0.30   0.00     0.12  -0.00   0.07
  26   6     0.00  -0.30   0.00    -0.00   0.30  -0.00     0.14   0.00   0.06
  27   1     0.00   0.00  -0.00     0.00  -0.00   0.00     0.07   0.00  -0.00
  28   1    -0.00   0.19  -0.00     0.00  -0.19   0.00     0.02  -0.00  -0.00
  29   1     0.00  -0.19   0.00    -0.00   0.19  -0.00     0.06  -0.00  -0.00
  30   1    -0.00  -0.00   0.02     0.00  -0.00  -0.00    -0.03  -0.11  -0.00
  31   1     0.00  -0.00   0.00     0.00  -0.00  -0.00     0.06  -0.05   0.00
  32   1     0.00   0.00   0.00     0.00  -0.00   0.00     0.06   0.05   0.00
  33   1    -0.00   0.00   0.02    -0.00  -0.00   0.00    -0.03   0.11  -0.00
  34   1     0.00   0.19   0.00     0.00   0.19   0.00     0.06   0.00  -0.00
  35   1    -0.00  -0.19  -0.00    -0.00  -0.19  -0.00     0.02   0.00  -0.00
  36   1     0.00   0.00   0.00    -0.00   0.00  -0.00     0.07  -0.00   0.00
  37   1     0.00   0.19   0.00     0.00   0.19   0.00     0.02   0.00   0.00
  38   1    -0.00  -0.19  -0.00    -0.00  -0.19  -0.00     0.06   0.00   0.00
  39   1    -0.00  -0.00  -0.02    -0.00   0.00  -0.00    -0.03  -0.11  -0.00
  40   1     0.00  -0.00  -0.00     0.00   0.00  -0.00     0.06  -0.05   0.00
  41   1     0.00   0.00  -0.00     0.00   0.00   0.00     0.06   0.05   0.00
  42   1    -0.00   0.00  -0.02    -0.00   0.00   0.00    -0.03   0.11  -0.00
  43   1    -0.00   0.19  -0.00     0.00  -0.19   0.00     0.06  -0.00   0.00
  44   1     0.00  -0.19   0.00    -0.00   0.19  -0.00     0.02  -0.00   0.00
                     19                     20                     21
                        a                      a                      a 
 Frequencies --   383.5045               398.6130               399.3861
 Red. masses --     9.5148                10.7249                11.2663
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     1.7241                 0.0000                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00  -0.00  -0.03    -0.00   0.12  -0.00    -0.06  -0.00   0.00
   2   6     0.04   0.00  -0.00    -0.00  -0.07   0.00    -0.03   0.00   0.02
   3   6     0.03  -0.00   0.07    -0.00  -0.05   0.00    -0.03  -0.00   0.02
   4   6    -0.00   0.00   0.08    -0.00   0.17  -0.00     0.02   0.00  -0.00
   5   6    -0.00   0.00  -0.19     0.00  -0.01  -0.00     0.06  -0.00  -0.00
   6   6    -0.00   0.00  -0.23    -0.27  -0.13   0.00    -0.01  -0.14  -0.00
   7   6     0.00  -0.00   0.30    -0.17  -0.24   0.00     0.09  -0.27  -0.00
   8   6     0.00  -0.00  -0.14     0.01  -0.14  -0.00     0.00  -0.36   0.00
   9   6     0.00   0.00  -0.14     0.01   0.14  -0.00    -0.00  -0.36   0.00
  10   6     0.00   0.00   0.30    -0.17   0.24   0.00    -0.09  -0.27  -0.00
  11   6    -0.00  -0.00  -0.23    -0.27   0.13  -0.00     0.01  -0.14  -0.00
  12   6    -0.00  -0.00  -0.19     0.00   0.01  -0.00    -0.06   0.00  -0.00
  13   6    -0.00  -0.00   0.09    -0.00  -0.17  -0.00    -0.02  -0.00  -0.00
  14   6     0.03   0.00   0.07    -0.00   0.05   0.00     0.03   0.00  -0.02
  15   6     0.04  -0.00  -0.00    -0.00   0.07   0.00     0.03   0.00  -0.02
  16   6     0.00   0.00  -0.03    -0.00  -0.12  -0.00     0.06  -0.00   0.00
  17   6    -0.04   0.00  -0.00    -0.00   0.07  -0.00     0.03   0.00   0.02
  18   6    -0.03  -0.00   0.07    -0.00   0.05  -0.00     0.03   0.00   0.02
  19   6    -0.00  -0.00  -0.23     0.27   0.13  -0.00     0.01   0.14  -0.00
  20   6    -0.00  -0.00   0.30     0.17   0.24   0.00    -0.09   0.27  -0.00
  21   6     0.00  -0.00  -0.14    -0.01   0.14  -0.00    -0.00   0.36   0.00
  22   6     0.00   0.00  -0.14    -0.01  -0.14  -0.00     0.00   0.36  -0.00
  23   6    -0.00   0.00   0.30     0.17  -0.24   0.00     0.09   0.27  -0.00
  24   6    -0.00   0.00  -0.23     0.27  -0.13  -0.00    -0.01   0.14  -0.00
  25   6    -0.03   0.00   0.07    -0.00  -0.05   0.00    -0.03   0.00  -0.02
  26   6    -0.04  -0.00  -0.00    -0.00  -0.07   0.00    -0.03  -0.00  -0.02
  27   1     0.00  -0.00  -0.02    -0.00   0.06  -0.00    -0.02  -0.00   0.00
  28   1     0.02   0.00  -0.01     0.00  -0.06   0.00    -0.00   0.00   0.00
  29   1     0.02  -0.00   0.03     0.00  -0.05   0.00    -0.02   0.00   0.00
  30   1     0.00  -0.00   0.23    -0.05  -0.10   0.00     0.02  -0.09   0.00
  31   1     0.00  -0.00  -0.03     0.06  -0.07  -0.00    -0.02  -0.09   0.00
  32   1     0.00   0.00  -0.03     0.06   0.07  -0.00     0.02  -0.09  -0.00
  33   1     0.00   0.00   0.23    -0.05   0.10   0.00    -0.02  -0.09  -0.00
  34   1     0.02   0.00   0.03    -0.00   0.05   0.00     0.02   0.00  -0.00
  35   1     0.02  -0.00  -0.01     0.00   0.06   0.00     0.00   0.00  -0.00
  36   1     0.00   0.00  -0.02    -0.00  -0.06  -0.00     0.02  -0.00   0.00
  37   1    -0.02   0.00  -0.01     0.00   0.06   0.00     0.00   0.00   0.00
  38   1    -0.02  -0.00   0.03    -0.00   0.05   0.00     0.02   0.00   0.00
  39   1    -0.00  -0.00   0.23     0.05   0.10   0.00    -0.02   0.09  -0.00
  40   1     0.00  -0.00  -0.03    -0.06   0.07  -0.00     0.02   0.09   0.00
  41   1     0.00   0.00  -0.03    -0.06  -0.07  -0.00    -0.02   0.09  -0.00
  42   1    -0.00   0.00   0.23     0.05  -0.10   0.00     0.02   0.09  -0.00
  43   1    -0.02   0.00   0.03     0.00  -0.05   0.00    -0.02   0.00  -0.00
  44   1    -0.02  -0.00  -0.01     0.00  -0.06   0.00    -0.00   0.00  -0.00
                     22                     23                     24
                        a                      a                      a 
 Frequencies --   440.5213               443.6290               456.4025
 Red. masses --    10.5925                 9.0624                 9.8918
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.00   0.00  -0.05    -0.00   0.00  -0.00     0.00   0.00  -0.00
   2   6     0.06  -0.00  -0.01     0.00   0.01  -0.00     0.00   0.00  -0.00
   3   6     0.04   0.00   0.14     0.00  -0.02   0.00     0.00  -0.01   0.00
   4   6     0.00   0.00   0.14     0.00   0.00   0.00    -0.00   0.00   0.00
   5   6    -0.00  -0.00  -0.31     0.00  -0.00  -0.01     0.00   0.00  -0.00
   6   6    -0.00  -0.00  -0.27     0.00  -0.00   0.34    -0.00   0.00   0.27
   7   6     0.00  -0.00  -0.12    -0.00  -0.00  -0.23     0.00   0.00   0.18
   8   6     0.00  -0.00   0.22    -0.00  -0.00   0.11     0.00   0.00  -0.31
   9   6    -0.00  -0.00  -0.23    -0.00  -0.00   0.09     0.00  -0.00   0.31
  10   6    -0.00  -0.00   0.13    -0.00  -0.00  -0.22     0.00  -0.00  -0.18
  11   6     0.00  -0.00   0.25     0.00  -0.00   0.36    -0.00  -0.00  -0.27
  12   6    -0.00   0.00   0.31     0.00   0.00   0.01    -0.00  -0.00   0.00
  13   6     0.00   0.00  -0.14     0.00   0.00  -0.00     0.00  -0.00  -0.00
  14   6    -0.04  -0.00  -0.14    -0.00   0.02  -0.00    -0.00  -0.01  -0.00
  15   6    -0.06   0.00   0.01    -0.00  -0.01   0.00    -0.00   0.00  -0.00
  16   6    -0.00   0.00   0.05    -0.00   0.00   0.00     0.00  -0.00   0.00
  17   6     0.06  -0.00   0.01     0.00   0.01   0.00     0.00  -0.00  -0.00
  18   6     0.04   0.00  -0.14     0.00  -0.02  -0.00     0.00   0.01  -0.00
  19   6    -0.00   0.00   0.27     0.00   0.00  -0.34     0.00  -0.00   0.27
  20   6     0.00  -0.00   0.12     0.00  -0.00   0.23    -0.00  -0.00   0.18
  21   6     0.00  -0.00  -0.22     0.00   0.00  -0.10    -0.00  -0.00  -0.31
  22   6     0.00  -0.00   0.23     0.00  -0.00  -0.09    -0.00   0.00   0.31
  23   6    -0.00  -0.00  -0.13     0.00  -0.00   0.22    -0.00   0.00  -0.18
  24   6     0.00  -0.00  -0.25    -0.00  -0.00  -0.35     0.00   0.00  -0.27
  25   6    -0.04  -0.00   0.14    -0.00   0.02   0.00    -0.00   0.01   0.00
  26   6    -0.06   0.00  -0.01    -0.00  -0.01  -0.00    -0.00  -0.00  -0.00
  27   1    -0.00   0.00  -0.03    -0.00   0.00  -0.00     0.00   0.00  -0.00
  28   1     0.04  -0.00  -0.02     0.00   0.01  -0.00     0.00   0.00  -0.00
  29   1     0.04   0.00   0.06     0.00  -0.02   0.00     0.00  -0.01   0.00
  30   1     0.00  -0.00  -0.02    -0.00  -0.00  -0.26     0.00  -0.00   0.03
  31   1     0.00  -0.00   0.16    -0.00  -0.00  -0.04    -0.00   0.00  -0.22
  32   1    -0.00  -0.00  -0.16    -0.00  -0.00  -0.05     0.00  -0.00   0.22
  33   1    -0.00  -0.00   0.04    -0.00  -0.00  -0.25     0.00   0.00  -0.03
  34   1    -0.04  -0.00  -0.06    -0.00   0.02  -0.00    -0.00  -0.01  -0.00
  35   1    -0.04   0.00   0.02    -0.00  -0.01   0.00    -0.00   0.00   0.00
  36   1    -0.00   0.00   0.03    -0.00   0.00   0.00     0.00  -0.00   0.00
  37   1     0.04  -0.00   0.02     0.00   0.01   0.00     0.00  -0.00   0.00
  38   1     0.04   0.00  -0.06     0.00  -0.02  -0.00     0.00   0.01  -0.00
  39   1     0.00  -0.00   0.02     0.00  -0.00   0.25    -0.00   0.00   0.03
  40   1    -0.00   0.00  -0.16    -0.00  -0.00   0.04    -0.00  -0.00  -0.22
  41   1     0.00  -0.00   0.15    -0.00  -0.00   0.05    -0.00   0.00   0.22
  42   1     0.00  -0.00  -0.04    -0.00  -0.00   0.25    -0.00  -0.00  -0.03
  43   1    -0.04  -0.00   0.06    -0.00   0.02   0.00    -0.00   0.01   0.00
  44   1    -0.04   0.00  -0.02    -0.00  -0.01  -0.00    -0.00  -0.00  -0.00
                     25                     26                     27
                        a                      a                      a 
 Frequencies --   458.6801               492.1603               575.8682
 Red. masses --    10.6599                 9.9236                10.9672
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 1.9161                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00  -0.22   0.00     0.00  -0.28   0.00     0.00   0.00   0.11
   2   6    -0.00   0.15  -0.00    -0.00   0.20  -0.00     0.15   0.00   0.17
   3   6     0.00   0.00  -0.00     0.00  -0.05   0.00     0.15   0.00  -0.20
   4   6     0.00  -0.37   0.00     0.00  -0.45   0.00    -0.00  -0.00  -0.13
   5   6    -0.00  -0.22   0.00     0.00  -0.05  -0.00     0.00   0.00   0.28
   6   6     0.04  -0.15   0.00     0.02   0.00  -0.00     0.00  -0.00   0.01
   7   6    -0.09  -0.11   0.00    -0.05   0.06  -0.00    -0.00  -0.00  -0.16
   8   6    -0.15  -0.12  -0.00    -0.00   0.11   0.00     0.00   0.00   0.18
   9   6    -0.15   0.12   0.00     0.00   0.11  -0.00    -0.00  -0.00  -0.18
  10   6    -0.09   0.11  -0.00     0.05   0.06   0.00     0.00   0.00   0.16
  11   6     0.04   0.15  -0.00    -0.02   0.00   0.00    -0.00   0.00  -0.01
  12   6    -0.00   0.22   0.00    -0.00  -0.05   0.00    -0.00   0.00  -0.28
  13   6     0.00   0.37   0.00    -0.00  -0.45  -0.00    -0.00  -0.00   0.13
  14   6     0.00  -0.00  -0.00    -0.00  -0.05  -0.00    -0.15  -0.00   0.20
  15   6    -0.00  -0.15  -0.00     0.00   0.20   0.00    -0.15   0.00  -0.17
  16   6     0.00   0.22   0.00    -0.00  -0.28  -0.00     0.00   0.00  -0.11
  17   6    -0.00  -0.15  -0.00     0.00   0.20   0.00     0.15   0.00  -0.17
  18   6     0.00  -0.00   0.00    -0.00  -0.05  -0.00     0.15  -0.00   0.20
  19   6    -0.04   0.15   0.00     0.02   0.00   0.00    -0.00   0.00  -0.01
  20   6     0.09   0.11   0.00    -0.05   0.06   0.00     0.00  -0.00   0.17
  21   6     0.15   0.12  -0.00    -0.00   0.11  -0.00     0.00   0.00  -0.18
  22   6     0.15  -0.12   0.00     0.00   0.11   0.00     0.00  -0.00   0.18
  23   6     0.09  -0.11  -0.00     0.05   0.06  -0.00    -0.00   0.00  -0.17
  24   6    -0.04  -0.15  -0.00    -0.02   0.00  -0.00    -0.00   0.00   0.01
  25   6     0.00   0.00   0.00     0.00  -0.05   0.00    -0.15  -0.00  -0.20
  26   6     0.00   0.15  -0.00    -0.00   0.20  -0.00    -0.15  -0.00   0.17
  27   1     0.00  -0.10   0.00     0.00  -0.11   0.00    -0.00  -0.00  -0.04
  28   1    -0.00   0.13  -0.00    -0.00   0.18  -0.00     0.00  -0.00   0.07
  29   1    -0.00   0.07  -0.00    -0.00   0.08  -0.00     0.01  -0.00  -0.08
  30   1    -0.02   0.01   0.00    -0.01   0.02  -0.00    -0.00  -0.00  -0.05
  31   1    -0.01  -0.05  -0.00     0.01   0.02   0.00     0.00   0.00   0.10
  32   1    -0.01   0.05   0.00    -0.01   0.02  -0.00    -0.00  -0.00  -0.10
  33   1    -0.02  -0.01   0.00     0.01   0.02  -0.00     0.00  -0.00   0.05
  34   1    -0.00  -0.07  -0.00     0.00   0.08   0.00    -0.01  -0.00   0.08
  35   1    -0.00  -0.13  -0.00     0.00   0.18   0.00    -0.00   0.00  -0.07
  36   1     0.00   0.10   0.00    -0.00  -0.11  -0.00     0.00  -0.00   0.04
  37   1    -0.00  -0.13  -0.00     0.00   0.18   0.00     0.00  -0.00  -0.07
  38   1    -0.00  -0.07  -0.00     0.00   0.08   0.00     0.01  -0.00   0.08
  39   1     0.02  -0.01   0.00    -0.01   0.02   0.00     0.00  -0.00   0.05
  40   1     0.01   0.05  -0.00     0.01   0.02  -0.00    -0.00   0.00  -0.10
  41   1     0.01  -0.05   0.00    -0.01   0.02   0.00     0.00  -0.00   0.10
  42   1     0.02   0.01  -0.00     0.01   0.02  -0.00    -0.00   0.00  -0.05
  43   1     0.00   0.07  -0.00    -0.00   0.08  -0.00    -0.01   0.00  -0.08
  44   1    -0.00   0.13  -0.00    -0.00   0.18  -0.00    -0.00   0.00   0.07
                     28                     29                     30
                        a                      a                      a 
 Frequencies --   580.9657               585.0767               585.4267
 Red. masses --    11.0477                11.3958                11.2006
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2158                 0.0000                 6.3216
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00  -0.00  -0.14     0.26   0.00  -0.00     0.00  -0.07   0.00
   2   6    -0.20  -0.00  -0.22     0.01  -0.00  -0.16     0.00   0.06  -0.00
   3   6    -0.20   0.00   0.23    -0.02   0.00  -0.17    -0.00  -0.05  -0.00
   4   6    -0.00   0.00   0.14    -0.27   0.00   0.00    -0.00  -0.05  -0.00
   5   6    -0.00  -0.00  -0.20    -0.26  -0.00   0.00    -0.00   0.16  -0.00
   6   6     0.00   0.00   0.09    -0.00   0.14  -0.00     0.05   0.18  -0.00
   7   6     0.00   0.00   0.00     0.22   0.03  -0.00     0.35   0.00   0.00
   8   6    -0.00  -0.00   0.01     0.02  -0.10  -0.00     0.02  -0.23  -0.00
   9   6    -0.00  -0.00   0.01    -0.02  -0.10   0.00    -0.02  -0.23   0.00
  10   6    -0.00   0.00   0.00    -0.22   0.03   0.00    -0.35   0.00  -0.00
  11   6     0.00   0.00   0.09     0.00   0.14  -0.00    -0.05   0.18   0.00
  12   6     0.00   0.00  -0.20     0.26  -0.00   0.00     0.00   0.16   0.00
  13   6     0.00  -0.00   0.14     0.27   0.00   0.00     0.00  -0.05  -0.00
  14   6    -0.20  -0.00   0.23     0.02   0.00   0.17     0.00  -0.05   0.00
  15   6    -0.20   0.00  -0.22    -0.01  -0.00   0.16    -0.00   0.06   0.00
  16   6    -0.00   0.00  -0.14    -0.26   0.00  -0.00    -0.00  -0.07  -0.00
  17   6     0.20   0.00  -0.22    -0.01  -0.00  -0.16    -0.00   0.06  -0.00
  18   6     0.20  -0.00   0.23     0.02   0.00  -0.17     0.00  -0.05  -0.00
  19   6    -0.00  -0.00   0.09     0.00  -0.14  -0.00     0.05   0.18   0.00
  20   6    -0.00  -0.00   0.00    -0.22  -0.03  -0.00     0.35   0.00  -0.00
  21   6     0.00   0.00   0.01    -0.02   0.10  -0.00     0.02  -0.23   0.00
  22   6     0.00   0.00   0.01     0.02   0.10   0.00    -0.02  -0.23  -0.00
  23   6     0.00  -0.00   0.00     0.22  -0.03  -0.00    -0.35   0.00   0.00
  24   6    -0.00  -0.00   0.09    -0.00  -0.14  -0.00    -0.05   0.18  -0.00
  25   6     0.20   0.00   0.23    -0.02   0.00   0.17    -0.00  -0.05   0.00
  26   6     0.20   0.00  -0.22     0.01  -0.00   0.16     0.00   0.06   0.00
  27   1     0.00   0.00   0.06     0.07   0.00  -0.00     0.00  -0.01  -0.00
  28   1    -0.01  -0.00  -0.08    -0.05  -0.00  -0.01    -0.00   0.06  -0.00
  29   1    -0.01   0.00   0.09     0.05  -0.00  -0.01     0.00   0.02  -0.00
  30   1     0.00   0.00  -0.06     0.06   0.01   0.00     0.10   0.01   0.00
  31   1    -0.00  -0.00  -0.04    -0.04  -0.00   0.00    -0.07  -0.02  -0.00
  32   1     0.00   0.00  -0.04     0.04  -0.00   0.00     0.07  -0.02   0.00
  33   1    -0.00  -0.00  -0.06    -0.06   0.01   0.00    -0.10   0.01  -0.00
  34   1    -0.01  -0.00   0.09    -0.05  -0.00   0.01    -0.00   0.02   0.00
  35   1    -0.01   0.00  -0.08     0.05  -0.00   0.01     0.00   0.06   0.00
  36   1    -0.00  -0.00   0.06    -0.07   0.00  -0.00    -0.00  -0.01   0.00
  37   1     0.01   0.00  -0.08     0.05  -0.00  -0.01     0.00   0.06  -0.00
  38   1     0.01  -0.00   0.09    -0.05  -0.00  -0.01    -0.00   0.02  -0.00
  39   1    -0.00  -0.00  -0.06    -0.06  -0.01   0.00     0.10   0.01  -0.00
  40   1     0.00   0.00  -0.04     0.04   0.00   0.00    -0.07  -0.02   0.00
  41   1    -0.00   0.00  -0.04    -0.04   0.00   0.00     0.07  -0.02  -0.00
  42   1     0.00   0.00  -0.06     0.06  -0.01   0.00    -0.10   0.01   0.00
  43   1     0.01   0.00   0.09     0.05  -0.00   0.01     0.00   0.02   0.00
  44   1     0.01  -0.00  -0.08    -0.05  -0.00   0.01    -0.00   0.06   0.00
                     31                     32                     33
                        a                      a                      a 
 Frequencies --   592.3289               602.9537               613.7232
 Red. masses --    10.6067                11.1281                11.2114
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 5.4284
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00  -0.21   0.00    -0.00  -0.00   0.08     0.23   0.00  -0.00
   2   6    -0.00   0.17  -0.00     0.20   0.00   0.17    -0.02   0.00  -0.16
   3   6     0.00  -0.16   0.00     0.17  -0.00  -0.09    -0.04  -0.00  -0.16
   4   6     0.00  -0.10   0.00     0.00  -0.00  -0.04    -0.25  -0.00   0.00
   5   6     0.00   0.24  -0.00     0.00  -0.00  -0.32    -0.19   0.00  -0.00
   6   6    -0.22   0.13   0.00    -0.00  -0.00  -0.09    -0.01   0.12  -0.00
   7   6    -0.06   0.04   0.00    -0.00  -0.00   0.17     0.08   0.19   0.00
   8   6     0.14   0.12  -0.00    -0.00  -0.00  -0.18     0.08   0.20  -0.00
   9   6     0.14  -0.12  -0.00     0.00   0.00   0.18     0.08  -0.20   0.00
  10   6    -0.06  -0.04  -0.00     0.00   0.00  -0.17     0.08  -0.19  -0.00
  11   6    -0.22  -0.13   0.00     0.00  -0.00   0.09    -0.01  -0.12   0.00
  12   6     0.00  -0.24  -0.00     0.00  -0.00   0.32    -0.19  -0.00   0.00
  13   6     0.00   0.10   0.00     0.00  -0.00   0.04    -0.25   0.00  -0.00
  14   6     0.00   0.16   0.00    -0.18   0.00   0.09    -0.04   0.00  -0.16
  15   6    -0.00  -0.17   0.00    -0.20   0.00  -0.17    -0.02   0.00  -0.16
  16   6    -0.00   0.21   0.00    -0.00  -0.00  -0.08     0.23  -0.00   0.00
  17   6    -0.00  -0.17  -0.00     0.20  -0.00  -0.17    -0.02  -0.00   0.16
  18   6     0.00   0.16  -0.00     0.18  -0.00   0.09    -0.04   0.00   0.16
  19   6     0.22  -0.13   0.00    -0.00  -0.00   0.09    -0.01   0.12   0.00
  20   6     0.06  -0.04   0.00    -0.00  -0.00  -0.17     0.08   0.19  -0.00
  21   6    -0.14  -0.12  -0.00    -0.00  -0.00   0.18     0.08   0.20   0.00
  22   6    -0.14   0.12   0.00    -0.00   0.00  -0.18     0.08  -0.20  -0.00
  23   6     0.06   0.04  -0.00     0.00   0.00   0.17     0.08  -0.19   0.00
  24   6     0.22   0.13   0.00     0.00  -0.00  -0.09    -0.01  -0.12  -0.00
  25   6     0.00  -0.16  -0.00    -0.17  -0.00  -0.09    -0.04  -0.00   0.16
  26   6    -0.00   0.17  -0.00    -0.20   0.00   0.17    -0.02   0.00   0.16
  27   1     0.00  -0.05   0.00    -0.00  -0.00  -0.07     0.06   0.00  -0.00
  28   1    -0.00   0.15  -0.00     0.04   0.00   0.06    -0.06   0.00  -0.01
  29   1    -0.00   0.02  -0.00     0.03   0.00  -0.03     0.04   0.00  -0.02
